Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;03/2026;13.340.415;7.616.526;4.396.885;12.133.830;8.382.368;1.206.585;613;0;99
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS, GRANDE CURITIBA, VALE DO RIBEIRA E FORÇA DOS VENTOS - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;;;;b3S;2;9;PONTA GROSSA;PR;03/2026;13.128.811;7.484.059;5.076.553;11.731.907;8.614.164;1.396.904;71.309;0;66
BANCO DO ESTADO DE SERGIPE S.A.;13009717;BCO DO EST. DE SE S.A. - PRUDENCIAL;;00081634;b1;1;8;ARACAJU;SE;03/2026;13.093.013;4.951.825;3.543.072;12.121.910;11.595.210;971.103;30.564;65;7
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;;00081421;b2;3;8;PORTO ALEGRE;RS;03/2026;13.015.662;11.282.155;0;11.964.413;10.873.515;1.051.249;-36.977;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;03/2026;12.715.860;7.015.816;4.495.396;11.195.956;7.699.704;1.519.904;59.343;0;102
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;;;;b3S;2;9;CARLOS BARBOSA;RS;03/2026;12.675.176;6.194.352;5.141.716;11.336.985;8.798.887;1.338.191;63.645;0;53
BANCO TOYOTA DO BRASIL S.A.;3215790;BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;;00081562;b2;3;8;SAO PAULO;SP;03/2026;12.414.091;10.631.254;0;11.111.756;10.510.907;1.302.335;58.183;2;0
BANCO BV S.A.;1858774;VOTORANTIM - PRUDENCIAL;00051011;00080484;b1;2;8;SAO PAULO;SP;03/2026;12.094.361;6.848.006;307.604;9.249.393;5.572.593;2.844.969;34.846;3;0
PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.;22896431;PICPAY - PRUDENCIAL;;00088022;n4;2;41;SAO PAULO;SP;03/2026;11.782.821;0;635.461;9.199.802;3.008.104;2.583.019;102.634;1;0
ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;74014747;BRADESCO - PRUDENCIAL;00010045;00080075;n2;2;15;OSASCO;SP;03/2026;11.562.963;13.885;3.970.665;7.582.133;1.612.630;3.980.830;108.443;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;;;;b3S;2;9;CHAPECO;SC;03/2026;11.380.047;7.487.560;176.556;10.035.890;8.436.998;1.344.158;54.585;0;103
BANCO SISTEMA S.A.;76543115;BTG PACTUAL - PRUDENCIAL;00049944;00080336;b1;2;8;RIO DE JANEIRO;RJ;03/2026;11.365.396;131.544;420;775.659;576.198;10.589.737;336.727;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;;;;b3S;2;9;NOVA PETROPOLIS;RS;03/2026;11.358.937;5.955.694;4.320.892;10.104.352;8.252.392;1.254.584;50.287;0;59
BANCO HONDA S.A.;3634220;HONDA - PRUDENCIAL;00051396;00080611;b2;3;8;SAO PAULO;SP;03/2026;11.314.535;9.212.201;291.804;9.912.350;9.157.310;1.402.185;-35.316;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;APE POUPEX - PRUDENCIAL;;00081184;n1;2;25;BRASILIA;DF;03/2026;11.111.609;5.199.559;1.156.545;3.423.122;3.283.569;7.688.486;45.471;61;0
C6 CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;32345784;BANCO C6 - PRUDENCIAL;00052072;00084844;n2;2;15;SAO PAULO;SP;03/2026;10.948.756;0;130.164;10.485.899;10.126.946;462.857;31.477;2;0
ITAU CORRETORA DE VALORES S.A.;61194353;ITAU - PRUDENCIAL;00010069;00080099;n2;2;15;SAO PAULO;SP;03/2026;10.769.549;0;737.943;7.379.453;277.570;3.390.096;239.460;2;0
SEM PARAR INSTITUICAO DE PAGAMENTO LTDA;4088208;SEM PARAR IP - PRUDENCIAL;;00086158;n4;3;41;SAO PAULO;SP;03/2026;10.613.338;0;2.345.733;5.100.127;1.386.146;5.513.211;254.529;1;0
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;;;;b3S;2;9;LONDRINA;PR;03/2026;10.605.314;5.640.756;3.915.711;8.710.695;8.522.469;1.894.619;86.209;0;50
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;;;;b3S;2;9;SANTA ROSA;RS;03/2026;10.299.324;6.274.775;3.231.737;9.026.319;5.538.211;1.273.005;48.645;0;75
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;;;;b3S;2;9;DOURADOS;MS;03/2026;10.061.076;6.239.051;2.731.514;8.660.735;5.589.664;1.400.341;22.274;0;63
BANCO DIGIMAIS S.A.;92874270;BANCO DIGIMAIS - PRUDENCIAL;;00081799;b1;3;8;SAO PAULO;SP;03/2026;10.006.112;1.571.477;4.463.903;9.202.521;8.477.598;803.591;-108.731;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;;;;b3S;2;9;TANGARA DA SERRA;MT;03/2026;9.994.787;5.115.770;3.731.208;8.728.950;6.155.994;1.265.837;70.069;0;101
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO - PRUDENCIAL;00010045;00080075;b1;2;8;OSASCO;SP;03/2026;9.974.145;0;5.518.002;8.865.551;7.248.043;1.108.594;13.460;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;;;;b3S;2;9;GOIANIA;GO;03/2026;9.954.340;6.266.533;122.337;8.814.624;8.098.825;1.139.716;3.493;0;114
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;9.835.287;4.791.714;210.974;8.432.877;7.787.615;1.402.410;44.319;0;55
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;;00081720;b1;3;8;SAO PAULO;SP;03/2026;9.547.724;1.697.233;3.074.161;7.622.099;6.515.079;1.925.625;-26.710;2;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;FACTA S.A. CFI - PRUDENCIAL;00083704;00083704;n1;2;14;PORTO ALEGRE;RS;03/2026;9.441.227;4.395.215;4.201.497;8.730.177;7.663.480;711.050;7.511;2;0
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU - PRUDENCIAL;00010069;00080099;n1;2;14;SAO PAULO;SP;03/2026;9.154.748;7.906.311;18.008;7.740.271;633.594;1.414.477;104.624;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO E OESTE DA BA;24654881;;;;b3S;2;9;CAMPO GRANDE;MS;03/2026;9.115.724;5.459.878;2.520.082;8.108.174;4.652.164;1.007.550;34.675;0;60
BANCO SOCIETE GENERALE BRASIL S.A.;61533584;SOCIETE GENERALE - PRUDENCIAL;;00080264;b1;3;8;SAO PAULO;SP;03/2026;8.823.356;174.144;1.212.021;7.085.793;3.343.333;1.737.563;42.786;2;0
BANCO PACCAR S.A.;28517628;BANCO PACCAR - PRUDENCIAL;;00084899;b2;3;8;PONTA GROSSA;PR;03/2026;8.642.136;7.675.368;0;5.775.769;5.615.300;2.866.367;22.732;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;;;;b3S;2;9;ERECHIM;RS;03/2026;8.492.768;4.502.423;3.322.961;7.546.557;5.403.429;946.210;33.106;0;71
PAN FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;2682287;BTG PACTUAL - PRUDENCIAL;00049944;00080336;n1;2;14;RIO DE JANEIRO;RJ;03/2026;8.218.595;7.485.479;29.596;6.233.601;5.949.014;1.984.994;190.027;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;;;;b3S;2;9;SORRISO;MT;03/2026;8.135.694;3.089.418;4.368.086;6.871.162;4.876.806;1.264.531;76.724;0;23
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;;;;b3C;2;9;GOIANIA;GO;03/2026;8.006.613;129.718;3.612.994;7.217.515;0;789.099;15.281;0;1
BANCO HYUNDAI CAPITAL BRASIL S.A.;30172491;SANTANDER - PRUDENCIAL;00030379;00080185;b2;3;8;SAO PAULO;SP;03/2026;7.973.056;5.319.330;2.104.825;7.133.114;7.070.972;839.941;52.524;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;;;;b3S;2;9;SAO MIGUEL D'OESTE;SC;03/2026;7.957.768;4.658.513;105.756;7.117.577;5.722.909;840.192;35.631;0;67
FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA;4962772;FISERV DO BRASIL IP - PRUDENCIAL;;00086457;n4;3;41;SAO PAULO;SP;03/2026;7.945.098;0;41.974;6.203.791;2.583.306;1.741.306;26.024;1;0
BANCO INDUSTRIAL DO BRASIL S.A.;31895683;INDUSTRIAL DO BRASIL - PRUDENCIAL;00050988;00080477;b1;2;8;SAO PAULO;SP;03/2026;7.937.923;5.342.840;1.353.481;7.202.628;6.223.917;735.294;12.809;10;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;;;;b3S;2;9;VILHENA;RO;03/2026;7.781.577;5.197.288;124.972;6.476.579;5.277.333;1.304.998;59.291;0;47
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;03/2026;7.630.470;133.077;1.714.942;7.299.771;6.073;330.698;12.977;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA S.A. CFI - PRUDENCIAL;00052010;00083632;n1;2;14;SAO PAULO;SP;03/2026;7.613.529;2.729.223;1.257.224;362.910;6.241;7.250.619;246.129;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;;;;b3S;2;9;CRUZ ALTA;RS;03/2026;7.520.086;5.307.289;1.632.156;6.149.035;2.522.683;1.371.051;1.082;0;41
BANCO BS2 S.A.;71027866;BS2 - PRUDENCIAL;;00080422;b1;2;8;BELO HORIZONTE;MG;03/2026;7.509.946;2.422.445;2.285.512;6.596.952;5.870.925;912.994;11.178;3;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL SICOPER;21198087;;;;b3C;2;9;PASSO FUNDO;RS;03/2026;7.392.298;20.529;1.419.867;7.114.841;4.446.259;277.457;6.548;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;;;;b3C;2;9;MARINGA;PR;03/2026;7.354.353;0;4.001.131;6.895.378;12.516;458.975;20.670;0;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;;;;b3S;2;9;VENDA NOVA DO IMIGRANTE;ES;03/2026;7.326.862;4.549.208;630.926;6.055.793;5.506.624;1.271.069;74.201;0;43
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;;;;b3C;2;9;FRANCISCO BELTRAO;PR;03/2026;7.157.364;77.989;2.108.696;6.947.707;1.139.094;209.657;12.298;0;0
BANCO BANDEPE S.A.;10866788;SANTANDER - PRUDENCIAL;00030379;00080185;b1;3;8;SAO PAULO;SP;03/2026;7.069.557;0;5.766.831;1.079.194;812.451;5.990.362;151.386;2;0
HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;34111187;HAITONG - PRUDENCIAL;00051482;00080666;b2;3;13;SAO PAULO;SP;03/2026;6.862.219;189.176;5.632.603;6.333.819;6.122.879;528.401;-9.432;2;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;;;;b3S;2;9;MARINGA;PR;03/2026;6.801.983;3.774.391;90.129;6.001.298;5.317.811;800.685;31.872;0;91
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;;;;b3S;2;9;ENCANTADO;RS;03/2026;6.753.945;1.874.093;4.301.060;5.312.650;4.653.463;1.441.294;63.907;0;21
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI - PRUDENCIAL;00050940;00080460;n1;2;14;SAO PAULO;SP;03/2026;6.686.446;3.821.740;448.977;5.786.004;5.491.986;900.443;-18.171;2;0
NEON FINANCEIRA - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A;11285104;NEON PAGAMENTOS IP - PRUDENCIAL;00052285;00085702;n1;2;14;SAO PAULO;SP;03/2026;6.638.160;3.891.082;2.049.735;5.764.654;5.361.571;873.506;-15.377;2;0
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;;;;b3S;2;9;ARAGUARI;MG;03/2026;6.423.482;4.386.178;87.247;5.711.809;4.163.475;711.673;-50.339;0;37
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;;;;b3S;2;9;COLIDER;MT;03/2026;6.377.378;3.149.486;2.346.477;5.465.547;3.793.017;911.832;32.434;0;52
COOPERATIVA DE CRÉDITO ALIANÇA - SICREDI ALIANÇA;87795639;;;;b3S;2;9;MARAU;RS;03/2026;6.300.308;3.245.378;2.372.985;5.626.853;3.988.299;673.454;32.258;0;63
COOPERATIVA CENTRAL DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL BRASIL;7202627;;;;b3C;2;9;CHAPECO;SC;03/2026;6.296.634;36.768;1.968.225;5.952.477;3.459.597;344.157;3.039;0;0
MIDWAY S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;MIDWAY S.A. - SCFI - PRUDENCIAL;;00083553;n1;2;14;SAO PAULO;SP;03/2026;6.207.709;4.721.548;186.812;4.918.924;988.597;1.288.785;36.299;2;0
MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4323351;MORGAN STANLEY - PRUDENCIAL;00051413;00080628;n2;3;15;SAO PAULO;SP;03/2026;6.127.444;0;1.716.657;3.947.119;0;2.180.324;68.193;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;;;;b3C;2;9;PORTO VELHO;RO;03/2026;6.100.878;0;1.239.394;5.719.716;23.207;381.162;13.717;0;0
REALIZE SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;REALIZE SCFI - PRUDENCIAL;;00084703;n1;3;14;PORTO ALEGRE;RS;03/2026;6.076.128;5.056.649;349.259;4.967.035;1.097.838;1.109.093;54.021;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;;;;b3S;2;9;CANOINHAS;SC;03/2026;6.051.141;3.755.430;83.965;5.411.681;4.228.616;639.461;44.391;0;43
BANCO TRATON BRASIL S.A.;52067630;BANCO TRATON BRASIL S.A. - PRUDENCIAL;;00088534;b2;3;8;SAO PAULO;SP;03/2026;6.002.868;4.508.211;0;4.855.953;4.816.680;1.146.915;10.889;2;0
J.P. MORGAN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;32588139;JP MORGAN CHASE - PRUDENCIAL;00020107;00080116;n2;3;15;SAO PAULO;SP;03/2026;5.859.213;0;30.093;3.678.465;2.241.400;2.180.748;90.989;2;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;;;;b3S;2;9;MARECHAL CANDIDO RONDON;PR;03/2026;5.841.822;4.025.307;1.262.622;5.306.032;3.331.221;535.790;-374;0;36
BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;92934215;BANRISUL - PRUDENCIAL;;00080154;n4;1;41;PORTO ALEGRE;RS;03/2026;5.818.158;15.677;1.952.808;2.868.764;279.989;2.949.394;122.119;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;;;;b3S;2;9;RODEIO BONITO;RS;03/2026;5.796.990;3.846.167;1.586.777;5.045.102;3.628.313;751.888;19.138;0;66
BB-BANCO DE INVESTIMENTO S/A;24933830;BB - PRUDENCIAL;00049906;00080329;b2;1;13;BRASILIA;DF;03/2026;5.680.662;0;2.537.891;4.845.029;3.934.834;835.633;67.225;2;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2026;5.678.155;2.282.922;539.392;4.631.894;4.315.916;1.046.261;60.748;0;42
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;PEFISA S.A. - PRUDENCIAL;;00080305;n1;2;14;SAO PAULO;SP;03/2026;5.629.297;3.149.193;366.450;4.606.093;2.643.851;1.023.204;-36.629;2;0
BANCO CATERPILLAR S.A.;2658435;BCO CATERPILLAR S.A. - PRUDENCIAL;;00081397;b2;3;8;SAO PAULO;SP;03/2026;5.602.113;5.413.242;0;4.267.565;3.986.966;1.334.547;15.626;2;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;;;;b3S;2;9;ITAPEMA;SC;03/2026;5.540.828;3.204.753;1.788.900;4.818.491;4.060.908;722.337;57.184;0;40
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;;;;b3S;2;9;PIMENTA BUENO;RO;03/2026;5.491.726;2.804.258;119.423;4.672.897;3.797.563;818.829;27.421;0;48
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;;;;b3S;2;9;RIO VERDE;GO;03/2026;5.491.721;2.668.297;260.822;3.962.738;3.485.377;1.528.983;26.660;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS;90497256;;;;b3S;2;9;PELOTAS;RS;03/2026;5.483.409;2.677.585;1.928.369;4.776.339;3.430.233;707.070;32.456;0;41
WARREN RENA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;WARREN CCVM LTDA - PRUDENCIAL;00052333;00082664;n2;2;16;PORTO ALEGRE;RS;03/2026;5.449.600;0;73.534;5.388.206;5.317.655;61.395;-1.323;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;;;;b3S;2;9;CANARANA;MT;03/2026;5.432.582;3.277.752;833.859;4.812.673;2.903.899;619.909;-24.934;0;30
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20855875;NEON PAGAMENTOS IP - PRUDENCIAL;;00085702;n4;2;41;SAO PAULO;SP;03/2026;5.428.531;2.743.581;253.647;4.956.349;1.274.244;472.182;52.758;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;;;;b3S;2;9;TAPEJARA;RS;03/2026;5.387.582;3.556.618;1.499.321;4.763.886;2.726.876;623.695;16.758;0;43
IFOOD PAGO INSTITUIÇÃO DE PAGAMENTO S.A.;19468242;IFOOD PAGO IP - PRUDENCIAL;;00087346;n4;2;41;OSASCO;SP;03/2026;5.359.434;0;74.578;4.978.529;2.768.788;380.905;85.600;1;0
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB - PRUDENCIAL;00049906;00080329;n1;1;19;BRASILIA;DF;03/2026;5.288.689;742.566;0;348.418;0;4.940.271;96.272;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;03/2026;5.200.063;0;3.630.660;2.565.193;10.054;2.634.870;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;;;;b3S;2;9;TEUTONIA;RS;03/2026;5.188.856;2.906.415;1.817.968;4.479.939;3.493.758;708.916;50.001;0;37
NU INVESTIMENTOS S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;62169875;NU PAGAMENTOS - PRUDENCIAL;00052058;00084693;n2;3;15;SAO PAULO;SP;03/2026;5.137.368;0;3.383.358;374.213;143.719;4.763.155;48.504;2;0
BANCO GENIAL S.A.;45246410;GENIAL - PRUDENCIAL;00051839;00080941;b1;2;8;RIO DE JANEIRO;RJ;03/2026;5.126.472;388.796;2.528.633;4.961.919;4.442.230;164.552;-47.721;3;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;;00081768;b1;3;8;PORTO ALEGRE;RS;03/2026;5.067.963;4.288.840;128.863;4.794.960;4.635.808;273.003;-3.359;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;;;;b3S;2;9;CAMPO MOURAO;PR;03/2026;5.031.747;2.703.535;146.246;3.285.227;3.051.569;1.746.520;75.037;0;52
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;;;;b3S;2;9;JOINVILLE;SC;03/2026;5.016.657;2.488.816;2.065.379;4.306.016;3.805.844;710.641;42.990;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;95594941;;;;b3S;2;9;SANTA MARIA;RS;03/2026;5.008.965;2.950.582;1.480.089;4.331.168;2.878.675;677.797;28.526;0;52
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;;;;b3S;2;9;CAPANEMA;PR;03/2026;5.004.027;3.061.002;1.595.868;4.462.642;3.094.180;541.384;-10.532;0;48
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;;;;b3S;2;9;SAO GABRIEL DO OESTE;MS;03/2026;4.844.321;2.592.256;1.619.795;4.071.889;2.399.369;772.432;-4.426;0;37
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;;;;b3S;2;9;SARANDI;RS;03/2026;4.813.201;2.666.915;1.603.249;4.368.820;3.204.841;444.381;-20.116;0;44
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;;;;b3S;2;9;GOIANIA;GO;03/2026;4.794.150;1.989.096;82.687;4.194.102;3.833.770;600.048;13.807;0;13
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31804966;;;;b3S;2;9;SANTA MARIA DE JETIBA;ES;03/2026;4.683.576;2.292.185;391.951;4.001.550;3.585.741;682.027;52.149;0;26
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;;;;b3S;2;9;LAJEADO;RS;03/2026;4.680.461;2.172.517;1.687.372;3.968.762;3.299.190;711.698;56.849;0;42
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;;;;b3S;2;9;MANDAGUARI;PR;03/2026;4.653.900;2.378.720;1.985.767;4.197.501;3.244.157;456.400;21.180;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89990501;;;;b3S;2;9;IBIRAIARAS;RS;03/2026;4.623.770;2.588.684;1.688.825;3.896.934;2.642.374;726.836;21.598;0;43
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;AF PARANÁ - PRUDENCIAL;;00081115;n1;1;30;CURITIBA;PR;03/2026;4.617.068;1.709.196;2.780.599;804.185;489.884;3.812.883;60.542;2;0
SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.;38372267;SHPP BRASIL IP - PRUDENCIAL;;00086275;n4;3;41;SAO PAULO;SP;03/2026;4.587.603;0;1.455.349;4.260.933;1.316.430;326.670;53.200;1;0
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA - PRUDENCIAL;00010083;00080109;n1;2;19;SAO PAULO;SP;03/2026;4.569.312;2.767.406;1.656.544;3.354.288;2.882.614;1.215.024;30.713;2;0
BANCO RENDIMENTO S.A.;68900810;RENDIMENTO - PRUDENCIAL;00051468;00080659;b1;2;2;SAO PAULO;SP;03/2026;4.530.262;347.141;427.401;3.980.766;3.093.873;549.496;68.153;8;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;4.509.125;2.060.935;2.042.529;4.062.087;3.411.795;447.038;22.182;0;32
